ChannelTitle=	Vol. Pulse	Blood Flow	ECG	
15.12	-4.23	-1.4	2.1	
15.125	-4.22	-2.9	124.9	
15.13	-4.22	-4.8	89.6	
15.135	-4.23	-6	-98.2	
15.14	-4.24	-7.3	-384.1	
15.145	-4.26	-9.1	NaN	
15.15	-4.29	-9.8	-508.9	
15.155	-4.32	-9.7	NaN	
15.16	-4.35	-9.9	-508.9	
15.165	-4.38	-9.8	-502.2	
15.17	-4.41	-8.9	-496.8	
15.175	-4.43	-8.4	-458.3	
15.18	-4.45	-8	-438.8	
15.185	-4.47	-6.8	-458.9	
15.19	-4.48	-6	-444.5	
15.195	-4.49	-5.6	-429.5	
15.2	-4.49	-4.4	-434.9	
15.205	-4.49	-3.3	-419.9	
15.21	-4.49	-3.2	-402	
15.215	-4.48	-2.9	-394.7	
15.22	-4.47	-2.2	-394.4	
15.225	-4.46	-2.6	-388.3	
15.23	-4.46	-3.9	-362.3	
15.235	-4.46	-4.9	-353.7	
15.24	-4.47	-6.6	-356.1	
15.245	-4.49	-8.9	-340.3	
15.25	-4.52	-10.6	-315.3	
15.255	-4.55	-11.9	-287.8	
15.26	-4.59	-13.8	-262	
15.265	-4.65	-15.5	-245	
15.27	-4.71	-16.1	-235	
15.275	-4.77	-16.8	-203.7	
15.28	-4.83	-16.8	-186.9	
15.285	-4.89	-15.2	-175.6	
15.29	-4.93	-13	-133.9	
15.295	-4.97	-10.2	-122.5	
15.3	-4.99	-4.7	-133.1	
15.305	-4.97	3	-122.1	
15.31	-4.91	11.2	-93.7	
15.315	-4.81	19.6	-90.3	
15.32	-4.67	27.5	-104.8	
15.325	-4.5	33.2	-106	
15.33	-4.3	36.9	-119.8	
15.335	-4.09	39.9	-154	
15.34	-3.87	41.1	-184.4	
15.345	-3.65	40.4	-210.8	
15.35	-3.43	39.5	-228.6	
15.355	-3.22	38.5	-257.3	
15.36	-3.02	35.9	-298.7	
15.365	-2.83	32.5	-288.7	
15.37	-2.67	29.1	-278.5	
15.375	-2.52	25.1	-319.7	
15.38	-2.39	21.1	-365.7	
15.385	-2.29	18	-366.1	
15.39	-2.19	14.4	-326.3	
15.395	-2.12	10.4	-327.6	
15.4	-2.07	7.6	-370.8	
15.405	-2.03	5.5	-388.6	
15.41	-2	2.9	-376.4	
15.415	-1.98	1	-351.5	
15.42	-1.97	0.1	-348.4	
15.425	-1.96	-1.1	-358.7	
15.43	-1.96	-2.5	-366.7	
15.435	-1.96	-3	-388.5	
15.44	-1.97	-3.4	-379.6	
15.445	-1.98	-4.1	-361.2	
15.45	-1.99	-4.4	-357.5	
15.455	-2.01	-4.7	-349.9	
15.46	-2.02	-6	-343.3	
15.465	-2.05	-7.5	-339.9	
15.47	-2.08	-8.9	-342.7	
15.475	-2.12	-11.5	-337.6	
15.48	-2.18	-14.7	-332.9	
15.485	-2.25	-17.1	-330.3	
15.49	-2.33	-19.4	-322.8	
15.495	-2.42	-22.1	-323.5	
15.5	-2.52	-23.5	-331.5	
15.505	-2.63	-23.9	-325.2	
15.51	-2.74	-24.6	-310.4	
15.515	-2.85	-24.4	-303.6	
15.52	-2.96	-23.2	-277.3	
15.525	-3.05	-22	-262.6	
15.53	-3.15	-20.7	-270.6	
15.535	-3.23	-18.3	-258.4	
15.54	-3.3	-16	-274.7	
15.545	-3.36	-14.4	-315.7	
15.55	-3.41	-12.3	-321.6	
15.555	-3.45	-10.2	-307.7	
15.56	-3.48	-9.3	-310.1	
15.565	-3.51	-8.7	-344.5	
15.57	-3.54	-7.7	-375.9	
15.575	-3.56	-7.7	-374.4	
15.58	-3.58	-8.2	-372	
15.585	-3.61	-8	-369.8	
15.59	-3.63	-7.8	-370.4	
15.595	-3.66	-8.4	-404.7	
15.6	-3.68	-8.5	-422.6	
15.605	-3.71	-8.4	-394.4	
15.61	-3.73	-9	-372.8	
15.615	-3.76	-9.2	-372.1	
15.62	-3.79	-8.5	-374.6	
15.625	-3.81	-8.2	-375.2	
15.63	-3.84	-8	-398.1	
15.635	-3.86	-7	-441.9	
15.64	-3.87	-6	-462.3	
15.645	-3.88	-5.7	-389	
15.65	-3.89	-5	-172.8	
15.655	-3.9	-4.2	113	
15.66	-3.9	-4.4	292.3	
15.665	-3.9	-4.2	343.5	
15.67	-3.9	-3.2	269.5	
15.675	-3.9	-2.5	-77.2	
15.68	-3.89	-2	-437.7	
15.685	-3.88	-1	NaN	
15.69	-3.87	-0.2	-510.4	
15.695	-3.85	0	-499.8	
15.7	-3.83	0.4	-468.4	
15.705	-3.81	0.2	-442.4	
15.71	-3.8	-1.6	-384.5	
15.715	-3.79	-3.8	-353.1	
15.72	-3.8	-5.7	-343.5	
15.725	-3.82	-8.5	-328.3	
15.73	-3.85	-11.3	-329.4	
15.735	-3.89	-13	-338.4	
15.74	-3.94	-14.3	-333.1	
15.745	-4	-15.6	-307.4	
15.75	-4.06	-15.5	-274.8	
15.755	-4.12	-14.2	-277.8	
15.76	-4.17	-12.9	-296.3	
15.765	-4.21	-11.1	-278.2	
15.77	-4.24	-8.9	-257.5	
15.775	-4.26	-7.5	-242	
15.78	-4.27	-6.6	-227.6	
15.785	-4.28	-5.4	-224.1	
15.79	-4.29	-4.8	-204.9	
15.795	-4.3	-5.5	-178.5	
15.8	-4.3	-5.8	-158.4	
15.805	-4.31	-6	-125.2	
15.81	-4.33	-7.5	-95.6	
15.815	-4.35	-9.1	-70.5	
15.82	-4.38	-10.1	-47.2	
15.825	-4.41	-11.1	-37.9	
15.83	-4.45	-11.1	-27.5	
15.835	-4.48	-7.9	-14	
15.84	-4.48	-2.4	-7.5	
15.845	-4.46	4.5	11.4	
15.85	-4.39	12.5	11.3	
15.855	-4.29	20.1	1.1	
15.86	-4.16	25.9	20.9	
15.865	-4	31.3	18.4	
15.87	-3.81	36.6	2	
15.875	-3.6	39.7	-40.2	
15.88	-3.38	41.1	-73.7	
15.885	-3.16	42.4	-78.3	
15.89	-2.93	42.5	-104.8	
15.895	-2.71	40.9	-131.8	
15.9	-2.5	38.8	-163.8	
15.905	-2.3	36.5	-183.1	
15.91	-2.11	32.9	-203.4	
15.915	-1.95	28.9	-246.1	
15.92	-1.81	24.9	-254.3	
15.925	-1.69	20.1	-244	
15.93	-1.59	15.5	-264.1	
15.935	-1.52	12	-265.2	
15.94	-1.46	8.5	-245.8	
15.945	-1.42	4.5	-246.4	
15.95	-1.4	1.4	-239	
15.955	-1.39	-0.7	-255.5	
15.96	-1.39	-3.3	-275.4	
15.965	-1.41	-5.6	-265.3	
15.97	-1.43	-6.9	-258.5	
15.975	-1.47	-8.1	-232.5	
15.98	-1.5	-9.4	-218.3	
15.985	-1.54	-10.2	-238.1	
15.99	-1.59	-11.3	-256.7	
15.995	-1.64	-12.9	-259.8	
16	-1.7	-14	-261.2	
16.005	-1.77	-15	-256.7	
16.01	-1.84	-16.5	-244.7	
16.015	-1.92	-17.8	-258.9	
16.02	-2	-18.4	-262.4	
16.025	-2.08	-19.2	-258	
16.03	-2.17	-20	-251.8	
16.035	-2.26	-19.7	-230.6	
16.04	-2.35	-19.5	-243.3	
16.045	-2.43	-19.6	-253.8	
16.05	-2.52	-18.5	-236.4	
16.055	-2.6	-16.8	-212.6	
16.06	-2.66	-15.9	-192.5	
16.065	-2.73	-14.8	-201.7	
16.07	-2.79	-12.8	-199.5	
16.075	-2.83	-11.6	-178.3	
16.08	-2.88	-11.1	-194.7	
16.085	-2.92	-10.6	-196.8	
16.09	-2.96	-10.6	-179.4	
16.095	-3	-11.6	-197.9	
16.1	-3.04	-12.5	-214.3	
16.105	-3.1	-13.1	-239	
16.11	-3.15	-14	-269	
16.115	-3.21	-14.4	-271.8	
16.12	-3.26	-13.8	-279.9	
16.125	-3.31	-13.3	-309.3	
16.13	-3.36	-12.4	-330.3	
16.135	-3.41	-10.2	-321.2	
16.14	-3.43	-7.9	-317.2	
16.145	-3.45	-5.9	-320.7	
16.15	-3.46	-3.4	-302.1	
16.155	-3.45	-0.8	-286.2	
16.16	-3.44	0.6	-296	
16.165	-3.42	1.6	-303	
16.17	-3.39	2.4	-301.3	
16.175	-3.37	2	-319.8	
16.18	-3.34	1.3	-354.7	
16.185	-3.32	1.2	-363.3	
16.19	-3.3	0.6	-282.4	
16.195	-3.29	-1.2	-45.6	
16.2	-3.28	-2.6	262.2	
16.205	-3.28	-3.7	441	
16.21	-3.29	-5.3	459.3	
16.215	-3.3	-6.5	309.2	
16.22	-3.32	-6.8	-99.3	
16.225	-3.34	-7.3	-453.3	
16.23	-3.37	-7.7	NaN	
16.235	-3.39	-7.5	-499	
16.24	-3.41	-7	-448.9	
16.245	-3.43	-6.2	-377.4	
16.25	-3.44	-5.2	-329.3	
16.255	-3.45	-4.9	-309.2	
16.26	-3.46	-5.3	-290.1	
16.265	-3.47	-5.4	-261.8	
16.27	-3.48	-5.4	-260.2	
16.275	-3.49	-6.7	-256.8	
16.28	-3.52	-9	-244.1	
16.285	-3.55	-10.2	-243.8	
16.29	-3.59	-11.2	-242.5	
16.295	-3.63	-12.5	-226.2	
16.3	-3.68	-12.6	-210.8	
16.305	-3.72	-11.9	-203.4	
16.31	-3.76	-11.6	-183	
16.315	-3.8	-11.4	-167.6	
16.32	-3.84	-11.1	-166.2	
16.325	-3.88	-11.5	-149.6	
16.33	-3.92	-11.8	-127.5	
16.335	-3.96	-10.9	-112.1	
16.34	-3.99	-10.2	-86.4	
16.345	-4.02	-10	-55.3	
16.35	-4.05	-9.2	-37.9	
16.355	-4.08	-8.3	-16	
16.36	-4.1	-8.4	13.4	
16.365	-4.12	-8.2	31.3	
16.37	-4.14	-6.9	47.4	
16.375	-4.15	-5	62.9	
16.38	-4.15	-1.6	81.8	
16.385	-4.13	4.4	109	
16.39	-4.07	11.7	103.8	
16.395	-3.97	18.6	98.3	
16.4	-3.85	25.1	100	
16.405	-3.69	30.7	81.6	
16.41	-3.51	34.4	57.8	
16.415	-3.31	37.1	31.8	
16.42	-3.11	39.2	19.4	
16.425	-2.9	39.7	1.8	
16.43	-2.69	39.1	-31.1	
16.435	-2.48	38.6	-56.6	
16.44	-2.28	37.3	-77.9	
16.445	-2.09	34.8	-112.1	
16.45	-1.91	32.7	-134.1	
16.455	-1.74	30.9	-143.7	
16.46	-1.59	28.2	-161.1	
16.465	-1.45	25.3	-178.6	
16.47	-1.32	22.9	-184.1	
16.475	-1.21	19.5	-197.6	
16.48	-1.12	15.4	-202.6	
16.485	-1.04	12.6	-197.4	
16.49	-0.98	10.5	-188.3	
16.495	-0.93	7.9	-171.7	
16.5	-0.89	5.2	-192	
16.505	-0.87	2.2	-197.2	
16.51	-0.86	-1.8	-191.9	
16.515	-0.88	-5.7	-184.6	
16.52	-0.91	-8.4	-164.3	
16.525	-0.96	-11	-172.7	
16.53	-1.01	-13.3	-176.8	
16.535	-1.08	-14.2	-178.3	
16.54	-1.14	-14.3	-198.3	
16.545	-1.21	-14.4	-204.5	
16.55	-1.27	-14.3	-194.5	
16.555	-1.34	-14.6	-190.6	
16.56	-1.41	-16.1	-196.1	
16.565	-1.49	-17.6	-194.6	
16.57	-1.57	-18.2	-181.3	
16.575	-1.66	-18.6	-181.3	
16.58	-1.74	-18.6	-187	
16.585	-1.82	-17.3	-179.9	
16.59	-1.9	-15.8	-174.8	
16.595	-1.97	-15.2	-172.9	
16.6	-2.03	-14.1	-183	
16.605	-2.09	-12.7	-186.4	
16.61	-2.14	-12.4	-166.6	
16.615	-2.19	-12.4	-158.3	
16.62	-2.24	-11.9	-158.4	
16.625	-2.29	-12.1	-131.6	
16.63	-2.34	-12.7	-108.3	
16.635	-2.4	-12.6	-117.6	
16.64	-2.45	-12.5	-117.9	
16.645	-2.5	-12.8	-111	
16.65	-2.55	-12.6	-129.7	
16.655	-2.6	-12.6	-143.9	
16.66	-2.66	-13.6	-163	
16.665	-2.71	-14.1	-195.1	
16.67	-2.77	-13.4	-201.1	
16.675	-2.82	-12.4	-202.7	
16.68	-2.87	-11.1	-226.7	
16.685	-2.9	-8.3	-242.3	
16.69	-2.93	-5.6	-222.3	
16.695	-2.94	-3.6	-214.5	
16.7	-2.93	-1.3	-230.5	
16.705	-2.92	1	-232.5	
16.71	-2.9	1.9	-212	
16.715	-2.88	2.4	-203.4	
16.72	-2.85	2.9	-211.6	
16.725	-2.82	2.3	-194.1	
16.73	-2.8	0.9	-207.7	
16.735	-2.79	0.2	-232.8	
16.74	-2.77	-0.5	-217.5	
16.745	-2.77	-2.3	-160.9	
16.75	-2.77	-3.9	11.8	
16.755	-2.78	-5	276.3	
16.76	-2.8	-6.4	458.4	
16.765	-2.82	-7.2	490.1	
16.77	-2.84	-7.4	403.6	
16.775	-2.87	-8.2	99	
16.78	-2.9	-8.3	-313.6	
16.785	-2.92	-5.9	-506	
16.79	-2.93	-3.3	-491	
16.795	-2.93	-2	-418.8	
16.8	-2.92	-0.8	-315.5	
16.805	-2.91	-0.1	-264.5	
16.81	-2.9	-1.1	-251.4	
16.815	-2.9	-2.8	-205.5	
16.82	-2.9	-3.6	-187.1	
16.825	-2.91	-4.4	-201.8	
16.83	-2.92	-5.4	-186.1	
16.835	-2.93	-5.4	-166.3	
16.84	-2.94	-5.3	-149.5	
16.845	-2.96	-6.1	-137.8	
16.85	-2.98	-6.6	-151.4	
16.855	-3	-7	-135.6	
16.86	-3.02	-8.3	-112.4	
16.865	-3.05	-9.7	-119.6	
16.87	-3.09	-10.9	-124.6	
16.875	-3.13	-11.9	-113.5	
16.88	-3.18	-11.5	-86.1	
16.885	-3.22	-10.6	-55.6	
16.89	-3.26	-11.3	-50.9	
16.895	-3.3	-12.9	-41	
16.9	-3.35	-13	-36.7	
16.905	-3.4	-12.1	-19.5	
16.91	-3.44	-11.6	19.7	
16.915	-3.48	-10.6	44.8	
16.92	-3.52	-8.3	82.7	
16.925	-3.54	-6.2	108.6	
16.93	-3.55	-4.6	102.2	
16.935	-3.55	-1.9	112.3	
16.94	-3.53	2.4	131.5	
16.945	-3.49	7.8	128.6	
16.95	-3.42	14.4	130.7	
16.955	-3.31	21.2	136	
16.96	-3.18	26.5	122.6	
16.965	-3.02	31	101.9	
16.97	-2.84	35.2	88.2	
16.975	-2.64	38.1	78.4	
16.98	-2.44	40.3	59.8	
16.985	-2.22	43.2	37.8	
16.99	-1.99	45.5	20.1	
16.995	-1.75	46.3	-14.4	
17	-1.51	46.3	-39.4	
17.005	-1.27	45.7	-54	
17.01	-1.04	43.8	-99.8	
17.015	-0.82	41.6	-125.6	
17.02	-0.62	39.1	-118.8	
17.025	-0.43	35	-119.2	
17.03	-0.27	29.6	-114.5	
17.035	-0.13	24.5	-133.6	
17.04	-0.02	19.2	-144	
17.045	0.06	13.2	-125	
17.05	0.11	7.8	-129.2	
17.055	0.14	3.4	-120.1	
17.06	0.14	-1.1	-99.2	
17.065	0.13	-4.6	-104.1	
17.07	0.1	-6.9	-109.1	
17.075	0.06	-9	-103.3	
17.08	0.01	-10.7	-86	
17.085	-0.05	-10.9	-75.7	
17.09	-0.1	-10.7	-87.3	
17.095	-0.15	-10.9	-94.1	
17.1	-0.21	-10.6	-87.6	
17.105	-0.26	-10.2	-104.2	
17.11	-0.31	-10.7	-121.3	
17.115	-0.36	-11.4	-148	
17.12	-0.42	-11.8	-145.4	
17.125	-0.48	-13.1	-80	
17.13	-0.55	-15.1	-72.2	
17.135	-0.62	-16.5	-81.8	
17.14	-0.7	-17.9	-100.5	
17.145	-0.8	-19.9	-158.3	
17.15	-0.89	-21	-130.6	
17.155	-1	-21.5	-53.2	
17.16	-1.1	-22.3	-31.3	
17.165	-1.21	-22.2	-38.5	
17.17	-1.31	-20.5	-64.4	
17.175	-1.4	-18.5	-81.6	
17.18	-1.48	-16.5	-74.7	
17.185	-1.55	-13.7	-75.2	
17.19	-1.6	-11.1	-59.5	
17.195	-1.65	-9.2	-34.3	
17.2	-1.68	-7.1	-32.8	
17.205	-1.7	-4.9	-37.1	
17.21	-1.72	-3.8	-30.1	
17.215	-1.73	-3	-43	
17.22	-1.73	-2.4	-78.9	
17.225	-1.74	-2.9	-113	
17.23	-1.74	-3.9	-135.6	
17.235	-1.76	-4	-134.4	
17.24	-1.77	-4.1	-138.5	
17.245	-1.78	-5	-145.9	
17.25	-1.8	-5.6	-141.9	
17.255	-1.82	-5.5	-145.5	
17.26	-1.84	-5.2	-146.6	
17.265	-1.86	-4.3	-140.8	
17.27	-1.87	-3	-127.2	
17.275	-1.87	-2.4	-119.5	
17.28	-1.87	-2.3	-137.5	
17.285	-1.87	-1.7	-153.3	
17.29	-1.87	-1.7	-144.3	
17.295	-1.88	-2.6	-156	
17.3	-1.88	-2.9	-185.7	
17.305	-1.89	-2.8	-189.4	
17.31	-1.89	-3.3	-109.3	
17.315	-1.9	-3.5	86.8	
17.32	-1.91	-2.6	273	
17.325	-1.91	-2.3	396.4	
17.33	-1.91	-2.3	431.5	
17.335	-1.92	-1.5	299.2	
17.34	-1.91	-0.7	-23.4	
17.345	-1.91	-0.5	-382.9	
17.35	-1.9	0	-493.2	
17.355	-1.89	0.6	-384.1	
17.36	-1.88	-0.2	-256.9	
17.365	-1.88	-1.5	-194.9	
17.37	-1.88	-2.5	-178.5	
17.375	-1.88	-4.3	-148.5	
17.38	-1.9	-6.8	-127.1	
17.385	-1.93	-8.7	-117.4	
17.39	-1.97	-10.4	-88.3	
17.395	-2.02	-12.3	-72.7	
17.4	-2.08	-13.3	-95.1	
17.405	-2.13	-13.4	-108.1	
17.41	-2.19	-13.6	-96.8	
17.415	-2.25	-13.1	-79.2	
17.42	-2.3	-11.4	-52.6	
17.425	-2.34	-10.1	-39.3	
17.43	-2.38	-9.5	-35.8	
17.435	-2.41	-8.7	-28.8	
17.44	-2.44	-8.3	-24.8	
17.445	-2.48	-9	-15.5	
17.45	-2.51	-9.7	0	
17.455	-2.55	-10.6	7.1	
17.46	-2.6	-12.4	14.3	
17.465	-2.65	-13.9	48.2	
17.47	-2.71	-14.4	81.5	
17.475	-2.77	-14.8	105	
17.48	-2.83	-14.7	137.9	
17.485	-2.89	-13	155.4	
17.49	-2.93	-10.3	160.7	
17.495	-2.96	-6.4	186.3	
17.5	-2.96	0.2	208.2	
17.505	-2.93	8.8	210.9	
17.51	-2.85	17.7	198.7	
17.515	-2.73	26.7	192.6	
17.52	-2.56	34.9	204.9	
17.525	-2.36	40.5	190.5	
17.53	-2.13	44.1	161.5	
17.535	-1.9	47.1	152.3	
17.54	-1.65	48.4	150.8	
17.545	-1.4	47.7	132.3	
17.55	-1.16	46.7	99.6	
17.555	-0.92	45.6	72.7	
17.56	-0.7	43	60.2	
17.565	-0.49	39.9	43.4	
17.57	-0.29	37.1	8	
17.575	-0.12	33.7	-12.9	
17.58	0.04	30.2	-19.5	
17.585	0.19	27.6	-23.5	
17.59	0.32	24.7	-18.8	
17.595	0.43	21	-25.9	
17.6	0.52	18.1	-21.1	
17.605	0.61	15.4	-25.4	
17.61	0.67	12.1	-33.6	
17.615	0.72	9.1	-3.1	
17.62	0.76	7.2	16.4	
17.625	0.79	5.1	8.9	
17.63	0.8	3	-15	
17.635	0.81	2.1	-18.5	
17.64	0.82	2.2	-0.9	
17.645	0.82	1.1	20.2	
17.65	0.82	-1.7	31.2	
17.655	0.8	-4.3	18	
17.66	0.77	-4.9	-2.2	
17.665	0.75	-3.5	-9.4	
17.67	0.73	-2.8	-0.4	
17.675	0.71	-5	6.4	
17.68	0.67	-8.9	-1.6	
17.685	0.61	-12.4	-4.5	
17.69	0.54	-16.3	6.9	
17.695	0.44	-21.7	8.5	
17.7	0.32	-26.7	-5.7	
17.705	0.17	-30	-0.6	
17.71	0.02	-32.6	9.9	
17.715	-0.15	-33.7	11.8	
17.72	-0.32	-33.3	27	
17.725	-0.48	-32.9	29	
17.73	-0.64	-31.5	20.9	
17.735	-0.79	-28.5	18.9	
17.74	-0.92	-25.4	30.9	
17.745	-1.03	-23.1	26.8	
17.75	-1.14	-20.1	16.7	
17.755	-1.22	-16.2	28.6	
17.76	-1.29	-12.9	38.8	
17.765	-1.34	-10.3	50.8	
17.77	-1.38	-7.7	69.3	
17.775	-1.41	-5.8	74	
17.78	-1.43	-4.7	77.8	
17.785	-1.44	-3.8	91.9	
17.79	-1.45	-3.8	69.9	
17.795	-1.47	-4.5	56.1	
17.8	-1.48	-4.4	89.2	
17.805	-1.5	-3.9	67.1	
17.81	-1.51	-4.3	2.1	
17.815	-1.52	-4.2	-17.1	
17.82	-1.53	-3.1	-12.5	
17.825	-1.54	-2.6	-12.3	
17.83	-1.55	-2.2	-20.4	
17.835	-1.55	-0.9	-24.1	
17.84	-1.54	0.3	-13.5	
17.845	-1.53	0.5	-19.1	
17.85	-1.52	0.6	-35	
17.855	-1.51	0.8	-28.9	
17.86	-1.5	0	-14.2	
17.865	-1.5	-0.6	-9.1	
17.87	-1.49	-0.5	-19.5	
17.875	-1.49	-1.5	-45.3	
17.88	-1.5	-2.9	-71.2	
17.885	-1.51	-3.3	-70	
17.89	-1.52	-4	-0.4	
17.895	-1.53	-5.8	172.3	
17.9	-1.56	-7.4	400.9	
17.905	-1.59	-9	510.8	
17.91	-1.64	-11.5	511.1	
17.915	-1.69	-13.6	485.6	
17.92	-1.75	-14.2	258.4	
17.925	-1.82	-14.8	-170.7	
17.93	-1.89	-15.3	-435.8	
17.935	-1.95	-14.4	-376.9	
17.94	-2.01	-13	-219.4	
17.945	-2.06	-12.1	-132.4	
17.95	-2.11	-10.8	-92.9	
17.955	-2.15	-9.4	-55.1	
17.96	-2.19	-8.9	-13.2	
17.965	-2.22	-8.4	-4.2	
17.97	-2.25	-7.3	-2.3	
17.975	-2.28	-6.7	5.3	
17.98	-2.3	-6.8	-6.7	
17.985	-2.32	-6.5	9.8	
17.99	-2.34	-6.8	24.2	
17.995	-2.37	-8.2	20.1	
18	-2.4	-9.7	27.8	
18.005	-2.44	-10.9	26.3	
18.01	-2.49	-12.4	40.1	
18.015	-2.54	-13	55.6	
18.02	-2.6	-12.5	45.3	
18.025	-2.65	-12.6	56.5	
18.03	-2.7	-13.5	85.8	
18.035	-2.75	-13.5	109	
18.04	-2.81	-13.4	126.7	
18.045	-2.86	-13.8	141	
18.05	-2.92	-13.7	159.5	
18.055	-2.97	-13.3	193.2	
18.06	-3.02	-12.5	221.9	
18.065	-3.07	-11.8	239.3	
18.07	-3.11	-10.8	270.2	
18.075	-3.15	-7.9	290.1	
18.08	-3.16	-1.6	298.6	
18.085	-3.13	7	306.1	
18.09	-3.06	15.2	316.5	
18.095	-2.95	22.3	326.3	
18.1	-2.81	29.9	320.8	
18.105	-2.63	38.5	298.5	
18.11	-2.4	47	274.8	
18.115	-2.14	54.8	263.5	
18.12	-1.84	60.1	242.5	
18.125	-1.52	61.4	215.5	
18.13	-1.21	60.1	190.6	
18.135	-0.91	57.6	149.4	
18.14	-0.63	53.2	112.8	
18.145	-0.38	47.1	84.2	
18.15	-0.16	41.2	69.7	
18.155	0.04	36.2	65	
18.16	0.2	31	41	
18.165	0.34	26.4	20	
18.17	0.46	22.8	6.6	
18.175	0.57	18.8	-11.8	
18.18	0.65	14.4	-13.4	
18.185	0.71	10.9	3.7	
18.19	0.75	7.6	-6.4	
18.195	0.78	4.2	-30.1	
18.2	0.79	2	-30.3	
18.205	0.79	1.1	-20.6	
18.21	0.79	-0.1	-10.6	
18.215	0.78	-0.7	-5.8	
18.22	0.78	-0.2	-3.5	
18.225	0.77	0.5	-5.9	
18.23	0.77	0.5	0.3	
18.235	0.77	-0.8	7	
18.24	0.76	-3.4	-5.6	
18.245	0.73	-6.9	-9.5	
18.25	0.68	-9.9	-3.8	
18.255	0.62	-12.9	-1.7	
18.26	0.55	-16.8	-6.8	
18.265	0.45	-20.2	-16.6	
18.27	0.34	-22.3	-22.3	
18.275	0.22	-24.4	-22.2	
18.28	0.1	-26.5	-24.6	
18.285	-0.04	-27.2	-23	
18.29	-0.18	-27	-19.4	
18.295	-0.31	-26.5	-21.6	
18.3	-0.44	-25	-31.7	
18.305	-0.55	-22.8	-41.3	
18.31	-0.66	-20.9	-37.1	
18.315	-0.76	-18.5	-37.4	
18.32	-0.84	-15.4	-46.6	
18.325	-0.9	-12.9	-41.2	
18.33	-0.96	-11.1	-30.2	
18.335	-1	-9.1	-31.6	
18.34	-1.04	-8.1	-35	
18.345	-1.08	-8.2	-31.4	
18.35	-1.11	-7.8	-31.7	
18.355	-1.15	-7.4	-26.8	
18.36	-1.18	-8.4	-18.9	
18.365	-1.22	-9.6	-27.9	
18.37	-1.26	-9.9	-19.5	
18.375	-1.31	-10.4	-10.2	
18.38	-1.35	-11.2	-15.7	
18.385	-1.4	-11.2	3.5	
18.39	-1.45	-11	20.8	
18.395	-1.5	-11	15.6	
18.4	-1.55	-10.2	26.4	
18.405	-1.59	-8.7	56.9	
18.41	-1.62	-7.5	67.8	
18.415	-1.65	-6.3	54.8	
18.42	-1.67	-4.5	48.1	
18.425	-1.68	-3.3	52.1	
18.43	-1.69	-2.6	22.7	
18.435	-1.69	-1.5	-25.4	
18.44	-1.69	-0.9	-44.4	
18.445	-1.68	-1.2	-46.4	
18.45	-1.68	-1.3	-57.4	
18.455	-1.68	-1.4	-78.5	
18.46	-1.68	-2.7	-83.3	
18.465	-1.69	-4.5	-83.8	
18.47	-1.71	-5.8	-93.6	
18.475	-1.74	-7.4	-82.1	
18.48	-1.77	-9.3	-70	
18.485	-1.81	-10.3	-86.5	
18.49	-1.86	-11	-86.7	
18.495	-1.9	-11.7	-64.6	
18.5	-1.95	-11	-61.3	
18.505	-1.99	-9.6	-78.9	
18.51	-2.03	-8.9	-115.5	
18.515	-2.07	-8.6	-145.9	
18.52	-2.1	-8.1	-119.3	
18.525	-2.13	-8.4	39.9	
18.53	-2.16	-9.2	314.4	
18.535	-2.2	-9.5	495.6	
18.54	-2.24	-10.1	510.9	
18.545	-2.28	-11.5	511.8	
18.55	-2.33	-12.2	384.5	
18.555	-2.38	-12	-47.2	
18.56	-2.43	-12.4	-440	
18.565	-2.48	-12.4	-498.7	
18.57	-2.53	-11.7	-364.5	
18.575	-2.58	-11.7	-232.6	
18.58	-2.63	-12.2	-182.1	
18.585	-2.67	-12.2	-151.8	
18.59	-2.72	-12.3	-106.3	
18.595	-2.77	-13.1	-85	
18.6	-2.83	-13.4	-85.5	
18.605	-2.88	-13.4	-86.3	
18.61	-2.94	-14.3	-72.5	
18.615	-3	-14.9	-50.3	
18.62	-3.06	-14.4	-44.9	
18.625	-3.11	-13.9	-33.6	
18.63	-3.17	-13.4	-23.9	
18.635	-3.21	-11.6	-16	
18.64	-3.25	-9.5	-2.4	
18.645	-3.28	-8	2.8	
18.65	-3.3	-6.2	3.6	
18.655	-3.31	-4.3	3.7	
18.66	-3.32	-3.6	29.1	
18.665	-3.32	-3.4	48.5	
18.67	-3.32	-3.3	46	
18.675	-3.32	-4.4	77.4	
18.68	-3.34	-6.5	122	
18.685	-3.36	-8.3	139.3	
18.69	-3.39	-10.2	159.2	
18.695	-3.43	-12.3	194	
18.7	-3.48	-12.7	231.4	
18.705	-3.52	-10.6	249.6	
18.71	-3.55	-6.3	265.5	
18.715	-3.55	0.5	283	
18.72	-3.51	9.3	277	
18.725	-3.42	17.8	285.6	
18.73	-3.3	25.9	294.8	
18.735	-3.13	34.5	275.5	
18.74	-2.92	42.5	263.3	
18.745	-2.68	49.2	264.3	
18.75	-2.41	55.3	256.2	
18.755	-2.11	60	231.3	
18.76	-1.79	62.2	197.5	
18.765	-1.47	62.7	160.7	
18.77	-1.15	62.1	129.8	
18.775	-0.85	59	99.7	
18.78	-0.56	54	81.8	
18.785	-0.3	48.5	65.7	
18.79	-0.07	41.9	30.9	
18.795	0.11	33.8	1.1	
18.8	0.26	25.9	-8.4	
18.805	0.37	18.7	-15	
